"Survey","Reef","Site","Drop","Frame","Depth","Comment","Family","Genus","Species","Code","MaxN","Species_name","T_ID","Date","Lat","Long","Habitat","Aspect","Benthic_Complexity"
"Feb_21","Willis","Willis_1","D5",53687,"51",NA,"Carcharhinidae","Triaenodon","obesus",37018038,1,"Triaenodon obesus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",27508,"51",NA,"Epinephelidae","Epinephelus","maculatus",37311011,1,"Epinephelus maculatus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",18083,"51",NA,"Labridae","Anampses","geographicus",37384048,1,"Anampses geographicus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",15780,"51",NA,"Labridae","Choerodon","jordani",37384077,1,"Choerodon jordani","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",21819,"51","lineatus","Labridae","Cirrhilabrus","lineatus",NA,6,"Cirrhilabrus lineatus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",16524,"51",NA,"Labridae","Halichoeres","biocellatus",37384107,4,"Halichoeres biocellatus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",26861,"51","nigromarginatus","Labridae","Oxycheilinus","nigromarginatus",NA,2,"Oxycheilinus nigromarginatus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",19472,"51","cerasinus","Labridae","Pseudojuloides","cerasinus",NA,1,"Pseudojuloides cerasinus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",15844,"51",NA,"Lethrinidae","Lethrinus","erythracanthus",37351025,1,"Lethrinus erythracanthus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",8266,"51",NA,"Lutjanidae","Lutjanus","bohar",37346029,2,"Lutjanus bohar","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",31560,"51","aureofasciatus","Nemipteridae","Pentapodus","aureofasciatus",NA,6,"Pentapodus aureofasciatus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",49672,"51","heraldi","Pomacanthidae","Centropyge","heraldi",NA,2,"Centropyge heraldi","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",48447,"51",NA,"Pomacentridae","Chromis","amboinensis",37372034,1,"Chromis amboinensis","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",31241,"51","starcki","Pomacentridae","Chrysiptera","starcki",NA,1,"Chrysiptera starcki","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",26597,"51",NA,"Pomacentridae","Pomacentrus","nigromarginatus",37372121,1,"Pomacentrus nigromarginatus","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",22487,"51",NA,"Pomacentridae","Pomacentrus","vaiuli",37372126,5,"Pomacentrus vaiuli","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",24974,"51",NA,"Serranidae","Cephalopholis","spiloparaea",37311141,2,"Cephalopholis spiloparaea","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",24301,"51",NA,"Serranidae","Plectropomus","laevis",37311079,1,"Plectropomus laevis","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",30147,"51",NA,"Serranidae","Pseudanthias","pleurotaenia",37311123,7,"Pseudanthias pleurotaenia","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Willis","Willis_1","D5",7989,"51",NA,"Serranidae","Variola","louti",37311166,1,"Variola louti","Feb_21_Willis_1_D5","14/02/2021",16.31134,149.97411,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",36820,"31","albipectoralis","Acanthuridae","Acanthurus","albipectoralis",NA,1,"Acanthurus albipectoralis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",11874,"31",NA,"Acanthuridae","Acanthurus","olivaceus",37437016,1,"Acanthurus olivaceus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",27084,"31",NA,"Acanthuridae","Acanthurus","pyroferus",37437017,3,"Acanthurus pyroferus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",24438,"31",NA,"Acanthuridae","Ctenochaetus","striatus",37437022,2,"Ctenochaetus striatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",59703,"31",NA,"Acanthuridae","Zebrasoma","scopas",37437036,2,"Zebrasoma scopas","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",21864,"31",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,2,"Carcharhinus albimarginatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",5756,"31",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",52279,"31",NA,"Chaetodontidae","Chaetodon","kleinii",37365040,1,"Chaetodon kleinii","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",28891,"31","melannotus","Chaetodontidae","Chaetodon","melannotus",NA,2,"Chaetodon melannotus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",27084,"31","mertensii","Chaetodontidae","Chaetodon","mertensii",NA,2,"Chaetodon mertensii","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",11579,"31","pelewensis","Chaetodontidae","Chaetodon","pelewensis",NA,2,"Chaetodon pelewensis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",1638,"31",NA,"Chaetodontidae","Forcipiger","flavissimus",37365068,1,"Forcipiger flavissimus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",38458,"31",NA,"Chaetodontidae","Hemitaurichthys","polylepis",37365074,2,"Hemitaurichthys polylepis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",44909,"31",NA,"Cirrhitidae","Paracirrhites","arcatus",37374009,1,"Paracirrhites arcatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",58857,"31",NA,"Epinephelidae","Epinephelus","fasciatus",37311014,1,"Epinephelus fasciatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",48614,"31",NA,"Labridae","Anampses","geographicus",37384048,1,"Anampses geographicus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",56421,"31",NA,"Labridae","Anampses","neoguinaicus",37384050,1,"Anampses neoguinaicus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",32009,"31",NA,"Labridae","Anampses","twistii",37384051,1,"Anampses twistii","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",32850,"31",NA,"Labridae","Bodianus","anthioides",37384052,1,"Bodianus anthioides","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",11094,"31",NA,"Labridae","Cheilinus","chlorourus",37384064,1,"Cheilinus chlorourus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",62277,"31",NA,"Labridae","Cheilinus","oxycephalus",37384067,1,"Cheilinus oxycephalus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",7149,"31",NA,"Labridae","Cirrhilabrus","punctatus",37384083,8,"Cirrhilabrus punctatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",20249,"31",NA,"Labridae","Coris","aygula",37384090,1,"Coris aygula","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",37836,"31",NA,"Labridae","Gomphosus","varius",37384106,1,"Gomphosus varius","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",27535,"31",NA,"Labridae","Hemigymnus","fasciatus",37384124,1,"Hemigymnus fasciatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",49585,"31",NA,"Labridae","Hologymnosus","annulatus",37384126,1,"Hologymnosus annulatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",36475,"31",NA,"Labridae","Labroides","bicolor",37384130,2,"Labroides bicolor","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",57208,"31",NA,"Labridae","Macropharyngodon","meleagris",37384136,1,"Macropharyngodon meleagris","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",37836,"31",NA,"Labridae","Oxycheilinus","orientalis",37384030,1,"Oxycheilinus orientalis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",48614,"31",NA,"Labridae","Oxycheilinus","unifasciatus",37384068,2,"Oxycheilinus unifasciatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",47843,"31",NA,"Labridae","Pseudocoris","yamashiroi",37384145,17,"Pseudocoris yamashiroi","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",19928,"31",NA,"Labridae","Pseudodax","moluccanus",37384146,2,"Pseudodax moluccanus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",33255,"31",NA,"Labridae","Thalassoma","lutescens",37384168,3,"Thalassoma lutescens","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",28891,"31",NA,"Lutjanidae","Macolor","macularis",37346047,1,"Macolor macularis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",36820,"31",NA,"Mullidae","Parupeneus","cyclostomus",37355025,1,"Parupeneus cyclostomus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",383,"31",NA,"Mullidae","Parupeneus","multifasciatus",37355026,2,"Parupeneus multifasciatus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",38404,"31",NA,"Mullidae","Parupeneus","pleurostigma",37355027,1,"Parupeneus pleurostigma","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",23720,"31","heraldi","Pomacanthidae","Centropyge","heraldi",NA,3,"Centropyge heraldi","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",28980,"31",NA,"Pomacanthidae","Centropyge","tibicen",37365031,1,"Centropyge tibicen","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",29337,"31","watanabei","Pomacanthidae","Genicanthus","watanabei",NA,1,"Genicanthus watanabei","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",5508,"31","chrysura","Pomacentridae","Chromis","chrysura",NA,21,"Chromis chrysura","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",39059,"31","iomelas","Pomacentridae","Chromis","iomelas",NA,3,"Chromis iomelas","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",19340,"31","xanthura","Pomacentridae","Chromis","xanthura",NA,1,"Chromis xanthura","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",32009,"31",NA,"Pomacentridae","Plectroglyphidodon","johnstonianus",37372100,2,"Plectroglyphidodon johnstonianus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",54387,"31",NA,"Pomacentridae","Pomacentrus","vaiuli",37372126,1,"Pomacentrus vaiuli","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",20370,"31",NA,"Scaridae","Chlorurus","sordidus",37386030,1,"Chlorurus sordidus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",3851,"31","flavipinnis","Scaridae","Scarus","flavipinnis",NA,1,"Scarus flavipinnis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",20478,"31","longipinnis","Scaridae","Scarus","longipinnis",NA,5,"Scarus longipinnis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",50665,"31",NA,"Scaridae","Scarus","psittacus",37386024,2,"Scarus psittacus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",20915,"31",NA,"Serranidae","Cephalopholis","urodeta",37311142,1,"Cephalopholis urodeta","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",36440,"31",NA,"Serranidae","Plectropomus","laevis",37311079,2,"Plectropomus laevis","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",6384,"31",NA,"Serranidae","Pseudanthias","tuka",37311127,2,"Pseudanthias tuka","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",62302,"31",NA,"Serranidae","Variola","louti",37311166,1,"Variola louti","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D1",20915,"31",NA,"Zanclidae","Zanclus","cornutus",37437001,1,"Zanclus cornutus","Feb_21_Wreck_W1_D1","7/02/2021",22.1947,155.17107,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",34663,"44",NA,"Balistidae","Sufflamen","fraenatum",37465014,2,"Sufflamen fraenatum","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",26250,"44",NA,"Carangidae","Elagatis","bipinnulata",37337029,1,"Elagatis bipinnulata","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",19953,"44",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,2,"Carcharhinus albimarginatus","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",55330,"44",NA,"Carcharhinidae","Carcharhinus","amblyrhynchos",37018030,1,"Carcharhinus amblyrhynchos","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",40343,"44",NA,"Echeneidae","Remora","remora",37336002,1,"Remora remora","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",57761,"44",NA,"Labridae","Leptojulis","cyanopleura",NA,2,"Leptojulis cyanopleura","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",40443,"44",NA,"Labridae","Novaculichthys","taeniourus",37384140,2,"Novaculichthys taeniourus","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",27640,"44","euanus","Lethrinidae","Gymnocranius","euanus",NA,5,"Gymnocranius euanus","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",30341,"44",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,17,"Lethrinus rubrioperculatus","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",44065,"44",NA,"Lutjanidae","Aprion","virescens",37346027,2,"Aprion virescens","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",19898,"44",NA,"Mullidae","Mulloidichthys","pfluegeri",NA,3,"Mulloidichthys pfluegeri","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D3",22231,"44",NA,"Siganidae","Siganus","argenteus",37438007,2,"Siganus argenteus","Feb_21_Wreck_W1_D3","7/02/2021",22.19887,155.1788,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",24762,"53",NA,"Acanthuridae","Naso","caesius",37437046,2,"Naso caesius","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",56624,"53",NA,"Balistidae","Pseudobalistes","fuscus",37465027,1,"Pseudobalistes fuscus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",56690,"53",NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",46348,"53",NA,"Carangidae","Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",3027,"53",NA,"Carangidae","Caranx","melampygus",37337050,1,"Caranx melampygus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",53047,"53",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,2,"Carcharhinus albimarginatus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",53493,"53",NA,"Chaetodontidae","Chaetodon","auriga",37365019,2,"Chaetodon auriga","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",62385,"53",NA,"Labridae","Bodianus","perditio",37384007,2,"Bodianus perditio","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",24649,"53",NA,"Labridae","Oxycheilinus","bimaculatus",37384063,4,"Oxycheilinus bimaculatus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",23521,"53","euanus","Lethrinidae","Gymnocranius","euanus",NA,2,"Gymnocranius euanus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",47092,"53",NA,"Lethrinidae","Lethrinus","rubrioperculatus",37351012,4,"Lethrinus rubrioperculatus","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",36905,"53",NA,"Lutjanidae","Lutjanus","bohar",37346029,1,"Lutjanus bohar","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",63071,"53",NA,"Mullidae","Mulloidichthys","vanicolensis",37355020,1,"Mulloidichthys vanicolensis","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",24712,"53",NA,"Pomacanthidae","Pomacanthus","imperator",37365014,1,"Pomacanthus imperator","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",56,"53",NA,"Scaridae","Hipposcarus","longiceps",37386008,1,"Hipposcarus longiceps","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D4",9853,"53",NA,"Serranidae","Variola","louti",37311166,1,"Variola louti","Feb_21_Wreck_W1_D4","7/02/2021",22.20184,155.18338,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",33198,"65",NA,"Acanthuridae","Acanthurus","thompsoni",37437018,1,"Acanthurus thompsoni","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",4069,"65",NA,"Acanthuridae","Ctenochaetus","striatus",37437022,1,"Ctenochaetus striatus","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",26623,"65",NA,"Acanthuridae","Naso","caesius",37437046,7,"Naso caesius","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",36423,"65",NA,"Acanthuridae","Naso","unicornis",37437031,2,"Naso unicornis","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",52253,"65",NA,"Balistidae","Sufflamen","fraenatum",37465014,1,"Sufflamen fraenatum","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",37600,"65",NA,"Carangidae","Carangoides","orthogrammus",37337057,1,"Carangoides orthogrammus","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",25693,"65",NA,"Carcharhinidae","Carcharhinus","albimarginatus",37018027,1,"Carcharhinus albimarginatus","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",45597,"65","guentheri","Chaetodontidae","Chaetodon","guentheri",NA,2,"Chaetodon guentheri","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",34835,"65",NA,"Chaetodontidae","Chaetodon","kleinii",37365040,2,"Chaetodon kleinii","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
"Feb_21","Wreck","Wreck_W1","D5",44752,"65","mertensii","Chaetodontidae","Chaetodon","mertensii",NA,1,"Chaetodon mertensii","Feb_21_Wreck_W1_D5","7/02/2021",22.20593,155.18561,"outer_reef",NA,NA
